name,rating,rating_amt,open_hr,delivery_hr,price_scale,seat_amt,check_in,bookmarked,car_park,wi_fi,pet_allows,card_accept,delivery,for_kids,for_group,chang_khlan,chang_moi,chang_phueak,chom_thong,fa_ham,fang,hang_dong,huai_sai,huai_kaew,mae_hia,mae_rim,mae_taeng,mae_on,mueang_chiang_mai,nong_hoi,nong_pa_khrang,pa_daet,san_kamphaeng,san_klang,san_sai,saraphi,sri_phum,suthep,tha_sala,tha_wang_tan,ton_pao,chiang_mai_business_park,nimmanhaemin,san_pa_tong,charoenrat_rd,wiang_bua_rd,ratchaphruek_rd,prapokkloa_rd,rajavithi_rd,chotana_rd,sirimangkalachan_rd,bread,croissant,baguette,pastry,cake,cupcake,muffin,donut,cookie,brownie,pie,pretzel,scone,roll,bun,danish,tart,macaron,cinnamon_roll,cheesecake,biscuit,pain_au_chocolat,pita_bread,quiche,brioche,pita,delicious,fresh,fragrant,soft,inexpensive,good_atmosphere,good_service,affordable,good_quality,good_manner,warm,tasty,authentic,enjoyable,clean,attentive,lovely,beautiful,adorable,worth,recommended,reasonable_price,nice_looking,not_tasty,not_fresh,not_fragrant,tough,expensive,terrible_atmosphere,bad_service,bad_quality,dirty,inattentive,unlovely,ugly,not_cute,not_worth,not_recommend
OHANA JET YOD (โอฮาน่า),3.7,6,08:30 - 18:00,08:00 - 17:00,1,40,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.654653671,0.21821789,0,0,0,0.21821789,0.43643578,0,0.21821789,0,0.43643578,0.21821789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEEKDAY COFFEE,3.7,3,08:00 - 17:00,,1,150,2,8,TRUE,TRUE,,FALSE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ขนมปัง โชกุปังพรีเมี่ยม By Oh My Loaf,4,1,09:00 - 18:00,09:00 - 17:00,22,N/A,0,0,,,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWN.CNX Special with nature,3.8,5,08:00 - 17:00,,1,40,1,4,TRUE,TRUE,,FALSE,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
กรอบสเตชั่น KROB Station (กรอบสเตชั่น-คอร์นดอก ครอฟเฟิล เฟรนฟราย),4.3,4,11:00 - 19:30,23:00 - 23:30,1,N/A,0,0,,,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0.288675135,0,0.577350269,0,0,0,0,0.288675135,0,0,0,0,0,0,0.288675135,0.288675135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
โตเกียวไส้ทะลัก(Super Tokyo),3.3,4,10:00 - 23:30,10:00 - 23:30,1,N/A,0,0,TRUE,,,FALSE,TRUE,,,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Later On Cafe' (เลทเทอออนคาเฟ่),3.7,12,09:30 - 17:30,,2,40,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769,0.230769231,0.153846154,0.076923077,0,0.153846154,0.230769231,0,0,0,0.153846154,0,0,0,0,0.461538462,0.076923077,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ซาซากิ,3.7,3,07:00 - 19:00,08:30 - 19:00,1,0,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904534034,0,0,0,0,0,0,0,0.301511345,0,0,0,0,0,0,0,0,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
บ้านอิงดาวแม่กำปอง (Baaningdao),3.2,8,08:00 - 17:30,,1,40,0,0,TRUE,TRUE,,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21821789,0.21821789,0.21821789,0,0.654653671,0,0,0,0,0,0,0,0,0,0,0.654653671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
หมอกหลวง,3.7,46,09:00 - 21:00,,2,40,21,173,TRUE,TRUE,TRUE,,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763058362,0.281126765,0.200804832,0.120482899,0.040160966,0.361448698,0.240965799,0,0,0,0,0,0,0.040160966,0,0.160643866,0.240965799,0.080321933,0,0.040160966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croffle.hour ครอฟเฟิล อาวเวอร์ (ครอฟเฟิล อาวเวอร์),4,1,10:00 - 17:30,10:00 - 17:30,27,N/A,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,,,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beard Papa's (เบียร์ด ปาป้าส์),4,2,10:00 - 20:30,10:00 - 20:30,22,N/A,0,0,TRUE,,,FALSE,TRUE,,,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
เบบี้มายด์เครปบุฟเฟ่ต์,4,2,18:00 - 21:00,,1,N/A,0,0,TRUE,,,FALSE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brecht (เบรชธ์),3.2,7,07:30 - 17:00,07:30 - 17:00,2,40,0,0,TRUE,,,,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190692518,0.095346259,0.286038777,0.286038777,0,0,0.286038777,0,0,0,0,0,0,0,0,0.762770071,0.190692518,0,0,0.190692518,0,0,0,0.095346259,0,0,0,0,0.095346259,0,0,0,0,0.190692518,0,0,0,0
A&C BAKERY,4,4,09:00 - 16:00,09:00 - 16:00,1,40,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447213595,0.447213595,0,0,0,0,0,0,0,0,0,0,0,0.447213595,0,0.447213595,0,0,0.447213595,0,0,0,0,0,0,0,0.632455532,0,0.316227766,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0.632455532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aritouch Croissant,4,4,08:00 - 08:30,09:00 - 17:00,1,N/A,0,0,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0.40961596,0.163846384,0.655385536,0.081923192,0,0,0,0,0,0,0,0,0,0,0,0.573462344,0,0.081923192,0,0.163846384,0,0,0,0,0,0.081923192,0,0,0,0,0,0,0,0,0,0,0,0
ผึ้งน้อยเบเกอรี่,3.2,12,08:00 - 17:00,08:00 - 17:00,1,N/A,0,0,TRUE,,,,TRUE,,,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.40824829,0,0,0,0.40824829,0.40824829,0.40824829,0,0,0.40824829,0,0,0,0,0,0,0,0,0,0,0,0,0.670820393,0.223606798,0,0,0,0,0.447213595,0,0.223606798,0,0,0,0,0.223606798,0,0.223606798,0.223606798,0.223606798,0,0.223606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sala Kaffae (ศาลากาเฟ),4.9,6,09:00 - 17:00,09:00 - 16:30,1,40,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paw made Cafe & Painting (พอว์เมด),4.1,4,10:00 - 18:00,10:30 - 17:30,1,40,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832050294,0,0.277350098,0,0,0.277350098,0,0,0,0,0,0,0,0,0,0.277350098,0,0.277350098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ผึ้งน้อย เบเกอรี่ (Phungnoi Bakery) เซ็นทรัลแอร์พอร์ท,3,1,11:00 - 19:00,11:00 - 19:00,22,N/A,0,0,TRUE,,,,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUSTO SITE (กัสโต้ไซต์),3.8,78,13:00 - 21:00,,3,80,45,173,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624716152,0.164398987,0.098639392,0.032879797,0,0.427437367,0.098639392,0,0,0.065759595,0.065759595,0,0,0,0,0.295918177,0.328797975,0.13151919,0,0.39455757,0,0,0.032879797,0.032879797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAUSE CAFE CHIANGMAI (พอส ค่าเฟ่ เชียงใหม่),3.5,12,08:00 - 20:00,08:30 - 19:30,2,40,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821994937,0.328797975,0.164398987,0.164398987,0,0,0.164398987,0,0.164398987,0,0,0,0,0,0,0.164398987,0.164398987,0,0,0.164398987,0,0.164398987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIKA (ฟิก้า),3.9,14,07:30 - 16:00,08:00 - 16:00,1,40,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0.25,0.25,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALANTHE Cafe By Chiang Mai Orchid (คาลันเธ่ คาเฟ่),3.6,6,07:00 - 21:00,,2,150,4,14,TRUE,TRUE,,TRUE,,,,0,0,0.707106781,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301511345,0,0,0.603022689,0.301511345,0,0,0,0,0,0,0.301511345,0,0,0.603022689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Café Amazon - DD2085 (คาเฟ่ อเมซอน),3.4,8,08:00 - 17:00,,1,N/A,0,0,TRUE,TRUE,,TRUE,TRUE,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417028828,0,0,0,0,0.208514414,0,0,0.208514414,0,0,0,0,0,0,0.834057656,0,0,0.208514414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHAMCHA AT DOI KHAM (ฉำฉา@ดอยคำ),3.7,19,07:00 - 21:00,,2,150,7,25,TRUE,TRUE,,TRUE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534522484,0.133630621,0.133630621,0.133630621,0,0.668153105,0,0,0,0,0,0,0,0.133630621,0,0.133630621,0.400891863,0,0,0.133630621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ดาราเทวีเค้กช็อป Dhara Dhevi Cake Shop,4.5,6,10:00 - 18:00,,2,N/A,0,0,TRUE,,,TRUE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.277350098,0,0,0,0,0,0.832050294,0,0,0.277350098,0,0,0,0,0,0.277350098,0.277350098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neo Cafe (นีโอ คาเฟ่),3.9,118,09:00 - 18:00,,2,40,38,554,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,0,0,0.577350269,0,0,0,0,0,0.577350269,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487450263,0.116059586,0.116059586,0,0.023211917,0.51066218,0.208907255,0,0.023211917,0,0,0,0,0.023211917,0,0.324966842,0.232119173,0.51066218,0,0.092847669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023211917,0,0,0
Wake Up (เวคอัพ),3.9,157,08:00 - 20:00,,1,150,96,861,FALSE,TRUE,FALSE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744208408,0.186052102,0.124034735,0.062017367,0,0.248069469,0.248069469,0,0,0,0,0,0,0.062017367,0,0.434121571,0,0.186052102,0,0.186052102,0,0,0,0,0.062017367,0,0,0,0,0,0,0,0,0,0.062017367,0,0,0
หวานละมุน (wanlamun),3.8,32,11:00 - 21:00,,3,40,19,77,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850855792,0.160972717,0.252957127,0.09198441,0,0.137976615,0.160972717,0.022996102,0.045992205,0.045992205,0,0,0,0.09198441,0.022996102,0.206964922,0.160972717,0.18396882,0,0.114980512,0,0,0,0.022996102,0,0,0,0,0,0.045992205,0,0,0.022996102,0,0,0,0,0
Hilltown cafe x Nimman,4,1,09:00 - 18:00,,1,N/A,0,0,TRUE,,,FALSE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.666666667,0.333333333,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ชอ กาแฟ ครัวสอนทุ่ง,4.1,10,09:30 - 20:00,,1,80,5,11,TRUE,,FALSE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632455532,0.395284708,0.079056942,0.474341649,0,0.237170825,0.237170825,0.079056942,0,0.079056942,0,0,0,0.079056942,0,0.237170825,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fresh Cafe & Juice Bar (.Fresh) (เฟรช คาเฟ่ แอนด์ จูซ บาร์),4.1,18,09:00 - 17:00,09:00 - 17:00,1,40,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383022959,0.328305393,0.273587828,0.328305393,0,0.273587828,0.328305393,0,0,0.054717566,0,0,0,0.054717566,0,0.547175655,0.109435131,0.109435131,0,0.218870262,0.054717566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYBRID,4,3,09:00 - 18:00,,1,40,0,0,TRUE,TRUE,,FALSE,,,,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0.40824829,0,0,0,0,0.816496581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tita gallery (ติตา แกลเลอรี่),4,52,08:00 - 18:00,,2,80,28,278,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509025474,0.121196541,0.072717925,0,0,0.581743399,0.072717925,0,0.14543585,0.024239308,0,0,0,0,0,0.315111008,0.484786166,0.121196541,0.024239308,0.072717925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024239308,0,0,0,0
กาแฟอินทนนท์ เวียงกุมกาม,4.1,4,07:00 - 16:30,09:00 - 17:00,1,10,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday Closed Cafe,4,1,09:00 - 18:00,,1,N/A,1,1,TRUE,,,FALSE,,,,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praew (แพรว) (Praew Factory),4.1,18,08:30 - 17:30,,2,40,4,181,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494185849,0.114042888,0.456171553,0.266100072,0,0.076028592,0.152057184,0,0.152057184,0,0,0,0,0.152057184,0,0.494185849,0.228085776,0,0,0.304114369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCC : Beloved CoCoa (บีซีซี),4,5,07:00 - 18:00,07:00 - 18:00,1,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852802865,0,0,0,0,0,0,0,0.426401433,0,0,0,0,0,0,0.213200716,0,0.213200716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweet Stories (สวีทสตอรี),3.9,72,11:00 - 19:00,,2,40,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0.800431644,0.082095553,0.102619442,0.24628666,0,0.12314333,0.082095553,0,0.082095553,0.020523888,0.020523888,0,0,0.041047777,0,0.472049431,0.061571665,0.082095553,0.020523888,0.12314333,0,0.020523888,0,0.020523888,0,0,0.020523888,0,0,0,0,0,0,0,0,0,0,0
บ้านสมาธิ Baan Samadhi (บ้านสมาธิ),4.1,5,10:00 - 16:30,,1,40,2,16,TRUE,,,FALSE,,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277350098,0,0,0,0.277350098,0.832050294,0.277350098,0,0,0,0,0,0,0,0,0,0.277350098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somewhere espresso,4.2,8,07:30 - 16:00,09:00 - 15:30,1,10,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316227766,0,0,0.316227766,0,0.316227766,0.316227766,0,0.632455532,0,0.316227766,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ดาริกา,4,1,08:30 - 18:30,08:30 - 18:30,15,N/A,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
